datetime,url,edition,topics,title,text
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/akbars/,,Спорт,"""Ак Барс"" не пустил ЦСКА в финал чемпионата России по хоккею","Казанский ""Ак Барс"" стал вторым финалистом чемпионата России по хоккею. В понедельник 2 марта в решающем матче полуфинальной серии ""Ак Барс"" обыграл в Москве ЦСКА со счетом 2:1 и выиграл серию в четырех играх. В финале команда Зинэтулы Билялетдинова сыграет с магнитогорским ""Металлургом"", выбившим из борьбы омский ""Авангард"". Четвертый матч серии ЦСКА - ""Ак Барс"", как и третий, проходил в упорной борьбе, и преимущества не было ни у одной из команд. Первый период завершился без заброшенных шайб, хотя соперники регулярно создавали опасные моменты у чужих ворот, но надежно играли вратари – армеец Константин Симчук и ""барс"" Мика Норонен. В самом начале второго периода хоккеистам ""Ак Барса"" удалось открыть счет, причем сделало это четвертое звено команды. Евгений Рясенский бросил по воротам Симчука, а Дмитрий Обухов в падении удачно подставил клюшку. Заброшенных шайб в этом матче на было до конца второго периода, когда команды обменялись голами. Сначала центрфорвард первого звена ""Ак Барса"" Сергей Зиновьев после броска лидера казанцев Алексея Морозова добил шайбу в ворота ЦСКА, а затем армеец Сергей Широков после неразберихи у ворот гостей броском с острого угла сократил разрыв в счете. Для того, чтобы сравнять счет, времени у команды Вячеслава Быкова уже не было. Финальная серия между ""Ак Барсом"" и ""Металлургом"" начнется 7 апреля в Казани."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/akm/,,Россия,Лидеру АКМ назначили генетический анализ по делу о взрывах в МГУ,"По итогам состоявшегося в понедельник допроса в Главном следственном управлении (ГСУ) при ГУВД Москвы по делу о серии взрывов в МГУ имени Ломоносова, лидеру ""Авангарда красной молодежи"" (АКМ) Сергею Удальцову выдали постановление о сдаче анализа крови и слюны на исследование ДНК. Об этом говорится в сообщении пресс-службы АКМ, полученном Лентой.Ру. Допрос Удальцова, который проходит по делу в качестве свидетеля, продлился около часа. Следователь ГСУ попросил рассказать, где именно находился лидер АКМ в дни взрывов, а также выяснял круг общения Удальцова в МГУ: есть ли у него там знакомые (в первую очередь на химическом и биологическом факультетах), имеются ли среди активистов АКМ студенты МГУ. Напомним, что в ноябре 2006 и январе 2007 года в зданиях МГУ произошли три взрыва: два взрывных устройства сработали в главном здании МГУ на Воробьевых горах, еще один взрыв произошел в общежитии МГУ на улице Шверника. При этом пострадал один человек. По подозрению в причастности к организации одного из взрывов в главном здании МГУ, 26 января в аэропорту ""Домодедово"" были задержаны несколько нацболов и активистов АКМ, в том числе и Сергей Удальцов. На следующий день все они были отпущены. Сам Удальцов считает, что вызов на допрос в ГСУ связан с участием АКМ в акциях оппозиции и расценивает это как элемент давления и косвенный сигнал о том, что, в случае его дальнейшего активного поведения, он может легко превратиться из свидетеля в подозреваемого и обвиняемого. Накануне допроса Удальцов заявил радиостанции ""Эхо Москвы"", что он и его организация никоим образом не может быть причастна к взрывам, потому что методы борьбы АКМ мирные, и не содержат элементов террора."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/aksakov/,,Экономика,Базы данных на заемщиков банков оказались фальшивкой,"Следователи МВД РФ выяснили, что персональные данные заемщиков банков и их кредитные истории не являются достоверными. Такие данные содержатся в ответе на запрос депутата в МВД. ""Фактически продавались фальшивые данные"", - заявил глава Ассоциации региональных банков России и депутат Госдумы Анатолий Аксаков, передает ""Интерфакс"". Летом 2006 году сообщалось, что несколько банков и кредитных бюро получили предложение купить базу данных заемщиков, которая содержала информацию на 700 тысяч заемщиков, их адреса, суммы и сроки кредита. Тогда банкиры отмечали, что скандал может привести к тому, что люди, которые берут потребительские кредиты, начнут отказываться передавать информацию о себе в бюро кредитных историй. При этом президент Ассоциации российских банков Гарегин Тосунян заявлял, что в таких базах данных лишь малая часть информации является достоверной. Стоит отметить, что в начале декабря 2007 года в продаже появилась нелегальная база данных заемщиков крупнейших российских банков, в которой содержались личные сведения на четыре миллиона россиян."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/ali/,,Мир,Иракский прокурор потребовал повесить Химического Али,"В ходе процесса по делу о массовых убийствах курдов, который проходит в Ираке, главный обвинитель Мункит аль-Фарун потребовал, чтобы Али Хасана Аль-Маджида  - двоюродного брата Саддама Хусейна, известного как Химический Али, и еще пятерых подсудимых приговорили к смертной казни, сообщает  Reuters. Если суд вынесет такой вердикт, то они будут повешены. Еще одного подсудимого - бывшего губернатора провинции Мосул Тахера Аль-Ани - прокурор попросил оправдать в связи с недостатком улик.
Химического Али и остальных фигурантов дела (функционеров правившей при Хусейне партии ""Баас"") обвиняют в том, что в 1988 году они участвовали в военной операции ""Анфал"" (Добыча), в ходе которой против курдского населения страны в местности Халабжа были использованы отравляющие вещества. В результате операции, которой руководил двоюродный брат президента, были убиты несколько тысяч человек. Все подсудимые по этому делу обвиняются в военных преступлениях и преступлениях против человечности. Против Химического Али выдвинуто также обвинение в геноциде. Обвинения в причастности к операции ""Анфал"" ранее были предъявлены и бывшему президенту страны Саддаму Хусейну, однако сняты него после того, как его казнили за организацию массовых убийств в деревне Дуджейл в 1982 году."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/american/,,Мир,На юге Ирана потерялся американец,"В понедельник Госдепартамент США подтвердил, что на юге Ирана уже несколько недель назад пропал американский гражданин, передает агентство France Presse. Имя пропавшего не называется. По данным американского внешнеполитического ведомства, он находился в Иране ""по личному делу"". Между тем, как ранее сообщил телеканал CNN, американец собирал материал для независимого телепродюсера и устраивал интервью с местными жителями. США призвали Иран расследовать обстоятельства исчезновения своего гражданина, передав заявление через дипломатическую миссию Швейцарии. Эта страна является посредником между Вашингтоном и Тегераном после разрыва дипломатических отношений в 1980 году. Тем не менее представитель Госдепартамента Шон Маккормак подчеркнул, что США рассматривают исчезновение американца в Иране как частный случай ""и не связывают этот инцидент с захватом британских военнослужащих Ираном."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/atom/,,Россия,Росатом пустил французов в производство оборудования для атомных станций,"""Атомэнергомаш"" и французская компания Alstom подписали соглашение о создании в России совместного предприятия по производству оборудования для атомных станций. Об этом сообщает РИА Новости со ссылкой на представителя Росатома. Российская доля в СП составит 51 процент. Новое предприятие будет производить паротурбинное оборудование для машинных залов атомных электростанций. СП будет располагаться под Подольском, говорится в официальном пресс-релизе Alstom. Общая сумма инвестиций в проект составит 200 миллионов евро. Предприятие будет прежде всего ориентировано на российские атомные станции, однако планирует также предоставлять услуги зарубежным компаниям. По данным Alstom, мировой рынок атомной энергии находится на подъеме. В связи с этим французская компания рассматривает создание совместного предприятия с ""Атомэнергомашем"" как стратегическую инвестицию."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/avalanche/,,Бывший СССР,Под лавиной погибла таджикская семья,"В Джиргатальском районе Таджикистана в результате схода снежной лавины погибла жительница республики Шахри Содикова вместе с семью детьми в возрасте от пяти до двадцати лет. Отец семейства и его родители только чудом остались живы. Об этом агентству ""Фергана.ру"" сообщили в Комитете по чрезвычайным ситуациям (КЧС) правительства Таджикистана. Помимо указанных жертв, в кишлаке Джилонди сход лавины стал причиной гибели 17-летнего подростка. Лавины также разрушили жилые дома в ряде кишлаков Джиргатальского района. Сведения о разрушениях продолжают поступать. Вместе с тем, по данным ИА REGNUM, накануне около 200 человек были вызволены из снежного плена, в котором они находились с 27-30 марта на 197 километре автодороги Душанбе-Ходжент. Силами специалистов КЧС и Министерства транспорта Таджикистана удалось спасти владельцев 100 автомашин и их пассажиров."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/axel/,,Интернет и СМИ,Axel Springer намерена вложить два миллиарда евро в СМИ за рубежом,"Немецкая медиакомпания Axel Springer может инвестировать более двух миллиардов евро в развитие бизнеса за рубежом. Как заявил в интервью Financial Times глава крупнейшего в Европе издателя газет и журналов Матиас Депфнер (Mathias Dopfner), Axel Springer может потратить сумму, сопоставимую с той, что компания была готова выложить в 2005 году за крупнейшего в Германии оператора коммерческого телевидения ProSiebenSat.1 (сделку не одобрило антимонопольное ведомство Германии) в случае, если появится подходящий вариант. По словам Депфнера, компания будет рассматривать в качестве объекта для поглощения любую появившуюся на рынке международную медиакомпанию, независимо от того, на чем та специализируется - прессе, телевидении и интернете (цитируется по AFP). Ранее сообщалось о том, что немецкий медиаконцерн намерен развивать в этом году преимущественно цифровое направление. В России Axel Springer издает русские версии журналов Forbes, Newsweek и OK! Около месяца назад стало известно о том, что немецкий медиаконцерн Axel Springer пытается продать свое российское подразделение. Кроме того, сообщалось, что в качестве варианта немецкий Axel Springer рассматривает обмен акциями с крупным игроком российского медийного рынка."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/axel1/,,Интернет и СМИ,"""Газета.Ru"" сообщила о продаже Newsweek и Forbes","Менеджерам издательского дома Axel Springer Russia в понедельник было объявлено о том, что продажа журналов Newsweek и Forbes состоится в течение месяца, пишет ""Газета.Ru"" со ссылкой на свои источники. По данным интернет-сайта, покупателем вероятно станет Sanoma Magazines - акционер издателя ""Ведомостей"". Кроме Newsweek и Forbes, Axel Springer издает российские версии журналов OK!, Computer Bild. Около месяца назад стало известно о том, что немецкий медиаконцерн Axel Springer пытается продать свое российское подразделение. Кроме того, сообщалось, что в качестве варианта немецкий Axel Springer рассматривает обмен акциями с крупным игроком российского медийного рынка. Однако речи о том, что ИД может быть распродан по частям, тогда не шло. А руководство Axel Springer Russia разослало сотрудникам письмо, в котором опровергло информацию о готовящейся продаже российского издателя Forbes. Медиакомпания Sanoma Magazines изначально называлась среди возможных покупателей Axel Springer Russia. Как писала российская пресса, интерес к ИД также проявили ""Ашет Филипаки Шкулев"", фонд прямых инвестиций UFG Private Equity, владеющий 49 процентами акций издателя газет ""Твой день"" и ""Жизнь за всю неделю"", владелец издательского дома ""Коммерсант"" Алишер Усманов и фонд Baring Vostok Capital. Пока в России говорят о возможной продаже изданий Axel Springer Russia, в штаб-квартире медиакомпании в Германии готовятся к новым поглощениям. В понедельник глава Axel Springer Матиас Депфнер (Mathias Dopfner) заявил о том, что компания может инвестировать более двух миллиардов евро в развитие бизнеса за рубежом."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/axel2/,,Интернет и СМИ,Axel Springer опроверг информацию о продаже Newsweek и Forbes,"Издательский дом Axel Springer Russia опроверг информацию о предстоящей продаже русских версий журналов Newsweek и Forbes. ""Информация, которая появилась на некоторых сайтах в Интернете, является недостоверной. Ни Newsweek, ни Forbes не продаются"", - сказал в понедельник ""Интерфаксу"" помощник генерального директора Axel Springer Russia Петер Крюгер. О продаже журналов в понедельник сообщило интернет-издание ""Газета.Ru"". Сайт со ссылкой на собственные источники утверждал, что сегодня о готовящейся сделке было объявлено менеджерам ИД Axel Springer Russia. В качестве вероятного покупателя ""Газета.Ru"" называла Sanoma Magazines - акционера издателя ""Ведомостей"". Кроме Newsweek и Forbes, Axel Springer издает российские версии журналов OK! и Computer Bild. Около месяца назад стало известно о том, что немецкий медиаконцерн Axel Springer пытается продать свое российское подразделение."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/babel/,,Мир,В Брюсселе произошли массовые столкновения турок и курдов,"В воскресенье в столице Бельгии произошли массовые столкновения турок и курдов, сообщает агентство Reuters. В результате беспорядков было подожжено здание Центра курдской общины. Полиции Брюсселя для разгона разбушевавшихся иммигрантов пришлось применить водометы. По словам представителя полицейской пресс-службы Йохана Верлейена (Johan Verleyen), столкновения начались с нападения турецких подростков на небольшую группу курдской молодежи. Полиция попыталась разнять дерущихся, после чего подверглась нападению обеих противоборствующих сторон. Нападавшие забрасывали полицейских металлическими прутьями и бутылками. По словам Верлейена, семеро участников беспорядков были задержаны. Агентство отмечает, что турки и курды, иммигрируя в Европу, не избавляются от взаимной неприязни. Напомним, что в Турции живет, по различным данным, от 12 до 15 миллионов курдов. В местах их компактного проживания, а это, в основном, юго-восточные провинции страны, уже в течение нескольких десятков лет не утихает борьба курдских сепаратистов и турецкой армии. За все время этого конфликта, по приблизительным подсчетам, погибли примерно 30 тысяч человек."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/bae/,,Наука и техника,BAE Systems создала подводный спорткар,"BAE Systems представила новый вариант беспилотного подводного аппарата Talisman, созданный с использованием автомобильных технологий, сообщает пресс-служба компании. Аппарат, получивший обозначение Talisman M, предназначен для поиска и нейтрализации подводных мин. Он может работать на глубине до 150 метров и оснащаться различным дополнительным оборудованием. В разработке ""Талисмана-М"" принимала участие компания Lola cars, производитель спортивных автомобилей. За счет использования технологий автоспорта, подводный беспилотник обладает отличными гидродинамическими характеристиками и маневренностью. ""Талисман-М"" может использоваться с борта практически любого судна без установки дополнительной аппаратуры, которая требуется для большинства современных подводных роботов. Оператор ""Талисмана"" может управлять им с помощью системы связи, установленной на самом аппарате и совместимой с современными системами управления кораблем."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/ban/,,Россия,"""Яблоко"" запретило своим членам маршировать вместе с ДПНИ и нацболами","Партия ""Яблоко"" запретила своим членам проводить совместные акции с нацболами, ДПНИ и некоторыми прокремлевскими организациями, в числе которых оказались ""Наши"", ""Молодая гвардия"" и ""Местные"". Как пишут ""Ведомости"" со ссылкой на неназванный источник, запрет прописан в резолюции о массовых акциях, утвержденной в пятницу федеральным бюро ""Яблока"". Согласно документу, акции, проводимые членами ""Яблока"" совместно с запрещенными организациями, будут рассматриваться как нанесение политического ущерба партии. Необходимость разработки резолюции возникла после того, как федеральное бюро в пятницу одобрило Хартию о противодействии экстремизму, предложенную ""Единой Россией"". Согласно хартии, поддержавшие ее партии не должны сотрудничать с политиками-экстремистами и обязаны не допускать действий, способных подорвать общественную стабильность. По словам источника газеты, первоначальная редакция резолюции была жестче принятого в итоге документа - в ""черном списке"" запрещенных организаций упоминался Авангард коммунистической молодежи (АКМ), а сам список заканчивался фразой ""и другие организации"". Однако, как говорит собеседник, усилиями лидера молодежного ""Яблока"" Ильи Яшина из итогового документа исчезло упоминание об АКМ и формулировка ""другие организации"". Впрочем, даже в такой редакции в сложной ситуации оказывается, по крайней мере, одно региональное отделение ""Яблока"". В Петербурге партия намеревалась участвовать в запланированном на середину апреля ""Марше несогласных"". Впрочем, лидер питерского ""Яблока"" Максим Резник утверждает, что резолюция не нарушит его планов, и в понедельник он вместе с другими организаторами подаст заявку на проведение ""Марша несогласных""."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/barinov/,,Россия,В Архангельске судят  бывшего губернатора Ненецкого АО,"В Октябрьском суде Архангельска 2 апреля началось рассмотрение по существу дела экс-губернатора Ненецкого автономного округа (НАО) Алексея Баринова, сообщает агентство ""Росбалт"". По информации агентства, Баринов обвиняется в превышении служебных полномочий, нецелевом расходовании бюджетных средств в особо крупном размере и хищении вверенного имущества организованной группой в крупном размере. Как полагает следствие, Баринов в период 1999-2000 годов, являясь генеральным директором ОАО ""Архангельскгеолдобыча"", создал организованную преступную группу, куда вовлек своего заместителя Сергея Горяева и главного бухгалтера предприятия Сергея Гаврилова. С их участием Баринов, по утверждению следствия, совершил хищение имущества ОАО ""Архангельскгеолдобыча"" на общую сумму более 82 млн рублей. Как сообщает ИА REGNUM, адвокаты подсудимого заявили, что обвинения, выдвинутые против их подзащитного, необоснованны и незаконны. Сам обвиняемый не признает себя виновным ни по одному из предъявленных пунктов. Алексей Баринов был арестован в мае 2006 года, а затем по представлению Генеральной прокуратуры указами президента Российской Федерации временно отстранен и отрешен от должности главы администрации Ненецкого автономного округа в связи с утратой доверия. Предварительные слушания по делу экс-губернатора НАО состоялись 21 марта 2007 года."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/baskakov/,,Спорт,"Матч ""Милан"" — ""Бавария"" доверили российскому арбитру","Российский арбитр Юрий Баскаков назначен на первый матч 1/4 финала Лиги чемпионов между ""Миланом"" и ""Баварией"". Первая игра самого интригующего противостояния второго раунда плей-офф состоится во вторник 3 апреля в Милане. Помощниками Баскакова будут Тихон Калугин и Антон Аверьянов, сообщает официальный сайт УЕФА. Резервным арбитром является еще один представитель России Станислав Сухина, а функции делегата УЕФА возложены на англичанина Дэвида Эллерэя. Матч пройдет на стадионе ""Сан-Сиро"" и начнется в 22:45 по московскому времени. Отметим, что на первый матч 1/4 финала ПСВ (Голландия) - ""Ливерпуль"" (Англия) назначен француз Бертран Лайек. В парах ""Рома"" (Италия) - ""Манчестер Юнайтед"" (Англия) и ""Челси"" (Англия) - ""Валенсия"" (Испания) арбитры пока неизвестны."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/bayern/,,Спорт,"""Бавария"" пожаловалась на назначение российского судьи","Председатель исполнительного совета мюнхенской ""Баварии"" Карл-Хайнц Румменигге выразил неудовольствие решением УЕФА (Европейский союз футбольных ассоциаций) назначить российского арбитра Юрия Баскакова на первый матч 1/4 финала Лиги чемпионов против ""Милана"". Румменигге беспокоит отсутствие у рефери международного опыта, сообщает издание ""Спорт-Экспресс"". Кроме того, представитель административного штаба ""Баварии"" напомнил, что в 2006 году немецкая команда встречалась с ""Миланом"" на стадии 1/8 финала Лиги чемпионов и в матче, решившим исход противостояния, уступила со счетом 1:4. Ту встречу обслуживал россиянин Валентин Иванов, судейство которого было признано в Германии неудовлетворительным. ""Мы крайне опечалены, что после всего произошедшего наш матч вновь доверили судить российскому арбитру, к тому же без большого международного опыта"", - отметил Румменигге. Первая встреча 1/4 финала Лиги чемпионов ""Милан"" - ""Бавария"" состоится в Италии 3 апреля (начало - в 22:45 по московскому времени)."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/bazaar/,,Экономика,Московские рынки опустели на треть после изгнания мигрантов,"После вступления в силу с первого апреля постановления правительства России о запрете торговать на рынках мигрантам в Москве не открылось больше трети торговых точек, а в некоторых регионах на рынках пустовало до 80 процентов мест, пишет газета ""Коммерсант"". Как отмечает издание, на Дорогомиловском, Выхинском, Кунцевском и Черемушкинском рынках столицы были закрыты целые ряды, а на павильонах висели объявления: ""Требуются продавцы с московской пропиской"" и ""Нужен продавец. Российское гражданство обязательно"". Во Владивостоке и Хабаровске было свободно до 80 процентов торговых мест, а на вещевом рынке ""Космос"" в Махачкале сотрудники МВД допускали только местных торговцев по документам. Вместе с тем, как пишет газета ""Ведомости"", на центральном рынке Нижнего Новгорода из четырех тысяч торговых мест пустовало примерно 700, а в Ростове-на-Дону свободных мест вообще не было, похожая ситуация сложилась и на Губернском рынке Самары. Однако, например, Кузнечный рынок в Санкт-Петербурге был пуст на три четверти. По данным агентства ""Интерфакс"", около 70 процентов торговых мест на рынках Хабаровска, которые раньше занимали мигранты из Китая, остались невостребованными жителями города. В мэрии Москвы заявили, что с января по март количество работодателей, привлекающих иностранцев, сократилось на 27 процентов, а самих иностранцев стало меньше на треть. По мнению опрошенных ""Коммерсантом"" экспертов, до половины мигрантов будет вынуждено вернуться на историческую родину, а остальные сменят род деятельности (постановление не запрещает им переквалифицироваться в грузчиков или охранников) или встанут в очередь на получение гражданства. Напомним, 15 ноября 2006 года после требования президента РФ Владимира Путина ""защитить коренное население страны"" правительство выпустило постановление, которое запрещает иностранцам работать продавцами в сфере розничной торговли. С января 2007 года доля мигрантов на оптово-розничных рынках уже была сокращена до 40 процентов - предполагалось, что их места займут российские фермеры. Правда, по данным Росстата на конец марта, они использовали лишь 52 процента выделенных торговых мест. Эксперты считают, что реализация постановления правительства приведет к росту цен на продуктовых и вещевых рынках, поскольку для привлечения россиян владельцы торговых точек будут вынуждены повысить размер зарплат, а это отразится на ценах на продукцию. В феврале уже сообщалось о том, что цены на рынках выросли на семь процентов. Вместе с тем, Роспотребнадзор заявил, что конкуренция россиян и иностранцев на рынках есть лишь в городах-миллионниках, причем 63 процента неграждан России на рынках - граждане Китая."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/bets/,,Бывший СССР,Украинские букмекеры заключают пари на роспуск Верховной Рады,"Букмекерские конторы на Украине с прошлой недели начали принимать ставки на исход политического кризиса в стране. Об этом пишет в понедельник газета ""Дело"". По словам одного из игроков, тех, кто считает, что президент распустит парламент, больше, однако в некоторых конторах принципиально не принимают ставки на роспуск Рады. В целом такая услуга доступна только постоянным и проверенным игрокам. Так, в одной из букмекерских контор рассказали, что ставки действительно принимаются, однако ""только для своих"". ""Многие из постоянных игроков, те, кто раньше не проявлял особых политических симпатий, теперь приходят и для того, чтобы поставить, и для того, чтобы узнать о том, на какое из решений делает ставку народ"", - рассказали представители букмекерской конторы. По их словам, молодые клиенты больше ставят на роспуск Верховной Рады, старшие - на то, что президент предпочтет договориться с парламентским большинством. Как сообщалось ранее, в понедельник состоятся политические консультации президента Украины Виктора Ющенко  с представителями парламентских фракций, на которых глава государства намерен обсудить вопрос относительно роспуска парламента."
2007-04-02 12:00:00,https://lenta.ru/news/2007/04/02/boos/,,Россия,Прокуратура отменила уголовное дело об оскорблении Бооса,"В Калининграде прокуратура отменила постановление о возбуждении уголовного дела по фактам оскорбления калининградского губернатора Георгия Бооса, сообщает  РИА Новости. Поводом для возбуждения уголовного дела по статье 319 УК РФ (публичное оскорбление представителя власти) стали листовки, которые были изъяты в субботу в офисе обкома КПРФ, где собирается штаб протестных действий, стихийно созданный на одном из митингов против монетизации льгот. Как сообщили ""Газете.Ru"" в пресс-службе прокуратуры, ""после проверки материалов уголовного дела был сделан вывод о преждевременности возбуждения данного дела"". В результате, листовки были направлены в районную милицию для дополнительной проверки. Как писал ""Коммерсант"", среди изъятых в субботу агитматериалов есть листовки следующего содержания: ""Боос – кровосос"" и ""Единороссы – ваша Родина не Россия, Куршевель"". Калининградские коммунисты считают, что выемка документов из обкома была проведена с нарушениями. По словам первого секретаря калининградского обкома КПРФ Игоря Ревина, у милиционеров не было письменного разрешения на проведение следственных действий."
